hr,proper,ra,dec,dist,mag,absmag,spect,ci,con
1234,N/A,4.020787,36.989477,121.2121,6.390,0.972,A0V,"rgb(208, 169, 0)",Per
1266,N/A,4.021697,-61.078822,97.8474,4.970,0.017,K4III,"rgb(255, 166, 168)",Ret
1244,N/A,4.025569,-1.549660,126.9036,5.280,-0.237,B5V,"rgb(185, 155, 0)",Eri
1243,N/A,4.029482,9.998017,175.1313,5.670,-0.547,B5V,"rgb(212, 170, 0)",Tau
1249,N/A,4.043540,-0.268923,18.8324,5.380,4.005,F5V,"rgb(255, 189, 242)",Eri
1251,N/A,4.052606,5.989305,35.8551,3.910,1.137,A1V,"rgb(215, 172, 0)",Tau
1258,N/A,4.056874,-20.143796,304.8780,6.470,-0.951,B3V,"rgb(178, 150, 0)",Eri
1259,N/A,4.060217,-20.158751,136.9863,7.010,1.327,K2IIICN...,"rgb(255, 170, 179)",Eri
1253,N/A,4.062390,5.435624,196.4637,5.320,-1.146,B3V,"rgb(194, 160, 0)",Tau
1254,N/A,4.065723,8.197269,34.8554,5.450,2.739,F2V,"rgb(251, 190, 0)",Tau
1263,N/A,4.069085,-16.588728,154.5595,6.360,0.415,K2/K3III/IV,"rgb(255, 169, 176)",Eri
1257,N/A,4.069410,2.826947,35.3982,5.360,2.615,F6IV,"rgb(255, 189, 243)",Tau
1252,N/A,4.072687,24.105993,347.2222,5.460,-2.243,G0III...,"rgb(255, 181, 213)",Tau
1265,N/A,4.072977,-12.792295,117.9245,5.620,0.262,K1III,"rgb(255, 174, 192)",Eri
1242,N/A,4.074212,59.155507,625.0000,5.000,-3.979,F0II,"rgb(255, 189, 244)",Cam
1267,N/A,4.078028,-20.381864,125.1564,6.120,0.633,K1II,"rgb(255, 172, 184)",Eri
1256,N/A,4.078253,22.081926,57.3723,4.360,0.566,K0III,"rgb(255, 174, 191)",Tau
1262,N/A,4.088958,22.008905,16.9377,5.900,4.756,G5V,"rgb(255, 186, 232)",Tau
1275,N/A,4.093728,-27.651807,45.0450,5.590,2.322,F0IV/V,"rgb(246, 188, 0)",Eri
1274,N/A,4.096309,-20.512563,88.5740,6.340,1.603,G8/K0III,"rgb(255, 178, 204)",Eri
1272,N/A,4.099030,-8.856105,76.2777,6.270,1.858,A3V,"rgb(218, 174, 0)",Eri
1241,N/A,4.100882,68.679972,191.5709,5.880,-0.532,K2III,"rgb(255, 162, 159)",Cam
1261,N/A,4.109735,50.351262,129.3661,4.250,-1.309,A0IVn,"rgb(206, 169, 0)",Per
1268,N/A,4.110114,27.599903,128.8660,5.180,-0.371,B9p Si,"rgb(187, 156, 0)",Tau
1255,N/A,4.110171,54.008663,80.8407,6.310,1.772,K0III-IV,"rgb(255, 176, 198)",Cam
1248,N/A,4.110785,65.520798,134.2282,6.140,0.501,A3m,"rgb(227, 178, 0)",Cam
1269,N/A,4.116795,29.001299,27.6014,5.210,3.005,F1V,"rgb(250, 190, 0)",Tau
1294,N/A,4.122611,-64.222291,23.6295,6.370,4.503,G3V,"rgb(255, 186, 230)",Ret
1285,N/A,4.123678,-42.916777,137.1742,6.590,0.904,K0III,"rgb(255, 179, 205)",Hor
1279,N/A,4.128328,15.162788,43.6300,6.020,2.821,F3V,"rgb(254, 192, 0)",Tau
1260,N/A,4.130943,62.330102,100000.0000,6.950,-13.050,B0III,"rgb(253, 191, 0)",Cam
1280,N/A,4.133171,17.339897,123.1527,5.890,0.438,K5III,"rgb(255, 163, 160)",Tau
1277,N/A,4.137612,37.727493,44.0917,6.070,2.848,K1III,"rgb(255, 178, 202)",Per
1291,N/A,4.142739,-45.864799,53.1350,6.580,2.953,F2V,"rgb(253, 191, 0)",Hor
1278,N/A,4.143497,38.039733,20.9952,5.520,3.909,F7V,"rgb(255, 189, 242)",Per
1273,N/A,4.144357,47.712513,146.1988,3.960,-1.865,B3Ve,"rgb(204, 167, 0)",Per
1284,N/A,4.150436,13.398281,124.5330,5.940,0.464,B9.5V,"rgb(217, 173, 0)",Tau
1283,N/A,4.152768,19.609217,87.0322,5.510,0.812,K2III,"rgb(255, 174, 190)",Tau
1288,N/A,4.154954,-16.385875,200.0000,5.450,-1.055,B5IV,"rgb(183, 153, 0)",Eri
1276,N/A,4.156168,54.828862,44.4444,6.250,3.011,F5V,"rgb(255, 190, 249)",Cam
1270,N/A,4.157659,59.908071,427.3504,6.290,-1.864,G8II,"rgb(255, 173, 188)",Cam
1107,N/A,4.166752,86.626139,42.2297,5.840,2.712,F5IV,"rgb(254, 191, 0)",Cep
1230,N/A,4.167439,80.698681,116.4144,5.100,-0.230,G8III+...,"rgb(255, 187, 235)",Cep
1290,N/A,4.172923,-6.923852,107.7586,5.440,0.278,G8III,"rgb(255, 178, 202)",Eri
1299,N/A,4.179409,-35.273787,263.1579,6.430,-0.671,K2IIIp...,"rgb(255, 174, 191)",Eri
1293,N/A,4.179935,-8.819814,87.7193,5.700,0.985,G9III:,"rgb(255, 175, 192)",Eri
1287,N/A,4.180517,26.480952,62.9327,5.390,1.396,F2IV-V,"rgb(249, 189, 0)",Tau
1302,N/A,4.180708,-41.993573,54.8246,4.930,1.235,A9V,"rgb(247, 188, 0)",Hor
1286,N/A,4.183061,33.586792,301.2048,5.750,-1.644,K1II-III,"rgb(255, 165, 166)",Per
1292,N/A,4.188967,5.523047,36.9822,5.710,2.870,F4V,"rgb(250, 190, 0)",Tau
1300,N/A,4.193389,-20.356157,80.9717,5.800,1.258,A1V + (F/G),"rgb(229, 179, 0)",Eri
1298,N/A,4.197761,-6.837581,37.3134,4.040,1.181,F2II-III,"rgb(247, 188, 0)",Eri
1295,N/A,4.208709,17.277460,105.0420,6.090,0.983,K0III,"rgb(255, 174, 190)",Tau
1316,N/A,4.208779,-44.368238,326.7974,6.700,-0.871,K3/K4III,"rgb(255, 164, 163)",Hor
1297,N/A,4.214235,22.413458,267.3797,6.140,-0.996,B9IIIsp...,"rgb(230, 179, 0)",Tau
1282,N/A,4.214404,68.501154,115.6069,6.330,1.015,K0,"rgb(255, 172, 183)",Cam
1308,N/A,4.225347,8.890289,79.1139,6.520,2.029,A2m,"rgb(228, 179, 0)",Tau
1309,N/A,4.225862,7.716045,36.3372,5.290,2.488,F3V...,"rgb(251, 190, 0)",Tau
1307,N/A,4.226269,10.212458,132.2751,6.240,0.633,B8Vn,"rgb(213, 171, 0)",Tau
1323,N/A,4.226589,-40.357763,291.5452,6.360,-0.964,K3III,"rgb(255, 164, 162)",Hor
1312,N/A,4.227264,-1.149737,220.2643,6.450,-0.265,B5IV,"rgb(186, 156, 0)",Eri
1281,N/A,4.229114,72.126147,144.9275,6.050,0.244,K1III,"rgb(255, 176, 195)",Cam
1310,N/A,4.230510,12.753701,99.4036,6.250,1.263,K0,"rgb(255, 172, 185)",Tau
1311,N/A,4.232329,9.263824,101.7294,4.840,-0.197,G5III,"rgb(255, 181, 214)",Tau
1301,N/A,4.233250,37.967147,151.2859,6.470,0.571,G9III,"rgb(255, 175, 194)",Per
1326,N/A,4.233363,-42.294368,35.2609,3.850,1.114,K1III,"rgb(255, 174, 190)",Hor
1318,N/A,4.239914,-10.256283,74.2942,4.870,0.515,K3III,"rgb(255, 172, 184)",Eri
1336,N/A,4.240404,-62.473858,49.5540,3.330,-0.145,G7III,"rgb(255, 178, 204)",Ret
1315,N/A,4.243398,10.011406,119.9041,5.220,-0.174,B9Vn,"rgb(193, 160, 0)",Tau
1340,N/A,4.246819,-62.191811,80.5802,5.450,0.919,K0III,"rgb(255, 173, 188)",Ret
1306,N/A,4.248143,40.483671,291.5452,4.670,-2.654,G5II comp,"rgb(255, 176, 196)",Per
1303,N/A,4.248295,48.409331,276.2431,4.120,-3.086,G0Ib...,"rgb(255, 178, 202)",Per
1296,N/A,4.250499,57.460361,429.1845,6.060,-2.103,A4III,"rgb(255, 187, 234)",Cam
1325,N/A,4.254537,-7.652871,4.9845,4.430,5.942,K1V,"rgb(255, 181, 212)",Eri
1321,N/A,4.257163,6.199651,21.0571,6.940,5.323,G5IV,"rgb(255, 184, 226)",Tau
1322,N/A,4.258000,6.186858,21.3311,6.320,4.675,G0IV...,"rgb(255, 187, 237)",Tau
1320,N/A,4.258905,8.892357,139.6648,4.270,-1.455,B3IV,"rgb(198, 163, 0)",Tau
1319,N/A,4.262856,15.400695,45.4133,6.310,3.024,F5Vvar,"rgb(255, 192, 255)",Tau
1338,N/A,4.267097,-51.486648,20.4625,4.260,2.705,F4III,"rgb(245, 187, 0)",Dor
1357,N/A,4.272486,-60.948482,126.2626,6.340,0.834,Ap EuCr(Sr),"rgb(222, 175, 0)",Ret
1355,N/A,4.274738,-59.302156,18.2382,4.440,3.135,K2IV,"rgb(255, 174, 190)",Ret
1314,N/A,4.278638,53.611799,100.2004,5.200,0.196,A2Vn,"rgb(217, 173, 0)",Cam
1305,N/A,4.281542,61.849989,136.7989,5.690,0.010,B5Vn,"rgb(188, 156, 0)",Cam
1313,N/A,4.285580,57.860355,79.8085,5.720,1.210,K1III,"rgb(255, 173, 188)",Cam
1329,N/A,4.287684,20.578591,28.9436,4.930,2.622,A3m,"rgb(239, 184, 0)",Tau
1332,N/A,4.288673,-6.472177,232.0186,5.950,-0.878,G8III:,"rgb(255, 174, 190)",Eri
1372,N/A,4.294519,-63.255405,141.2429,5.880,0.130,B+...,"rgb(197, 163, 0)",Ret
1347,N/A,4.298237,-33.798348,54.5554,3.550,-0.134,B9V,"rgb(189, 157, 0)",Eri
1426,N/A,4.299776,-80.214033,129.8701,5.670,0.102,K2/K3III+..,"rgb(255, 180, 211)",Men
1328,N/A,4.302252,42.141159,121.3592,6.220,0.800,B9V,"rgb(195, 161, 0)",Per
1324,N/A,4.304056,50.295502,96.1538,4.600,-0.315,A2V,"rgb(216, 172, 0)",Per
1345,N/A,4.304466,-20.715260,462.9630,6.000,-2.328,M4III,"rgb(255, 160, 153)",Eri
1331,N/A,4.306444,21.579297,54.0541,5.640,1.976,F0V,"rgb(241, 185, 0)",Tau
1334,N/A,4.306844,9.487162,161.8123,6.540,0.495,A4III,"rgb(229, 179, 0)",Tau
1353,N/A,4.310414,-22.969722,89.8473,6.090,1.322,A3m...,"rgb(244, 186, 0)",Eri
1365,N/A,4.311113,-52.860097,72.0461,6.080,1.792,A8V+...,"rgb(255, 189, 245)",Dor
1359,N/A,4.317469,-33.904617,102.0408,6.360,1.316,A+...,"rgb(225, 177, 0)",Eri
1330,N/A,4.320339,50.048695,74.4602,5.460,1.100,A7V,"rgb(237, 183, 0)",Per
1364,N/A,4.321301,-44.267919,77.2798,5.330,0.890,K2III,"rgb(255, 174, 191)",Hor
1339,N/A,4.323916,21.142307,82.7815,5.500,0.910,B9IV,"rgb(196, 162, 0)",Tau
1341,N/A,4.326862,21.773491,100.0000,5.340,0.340,A0p Si,"rgb(189, 157, 0)",Tau
1349,N/A,4.327060,10.121437,210.9705,6.310,-0.311,K0,"rgb(255, 165, 165)",Tau
1346,N/A,4.329889,15.627642,49.5295,3.650,0.176,G8III,"rgb(255, 177, 198)",Tau
1351,N/A,4.332695,14.035201,45.7038,5.580,2.280,F3V...,"rgb(242, 185, 0)",Tau
1344,N/A,4.336097,31.953174,225.2252,6.160,-0.603,K5,"rgb(255, 2, 135)",Per
1333,N/A,4.336531,50.920933,332.2259,5.550,-2.057,B1.5IV,"rgb(203, 166, 0)",Per
1337,N/A,4.337341,41.808070,123.1527,5.950,0.498,K0III,"rgb(255, 177, 200)",Per
1348,N/A,4.339227,27.350754,98.4252,4.970,0.004,K1III,"rgb(255, 172, 185)",Tau
1343,N/A,4.340178,34.566725,66.9344,4.930,0.802,G8III,"rgb(255, 177, 201)",Per
1354,N/A,4.340307,18.742608,48.3092,6.110,2.690,F3:V...,"rgb(255, 192, 254)",Tau
1356,N/A,4.343419,15.095453,46.9484,5.260,1.902,F0V,"rgb(236, 182, 0)",Tau
1362,N/A,4.344067,-6.245995,61.2745,6.150,2.214,G8IV:,"rgb(255, 179, 205)",Eri
1367,N/A,4.344170,-20.639622,145.7726,5.380,-0.438,A0V,"rgb(203, 167, 0)",Eri
1327,N/A,4.344541,65.140441,97.9432,5.260,0.305,G5III,"rgb(255, 181, 212)",Cam
1360,N/A,4.344790,6.130798,110.6195,5.760,0.541,G8III-IV,"rgb(255, 178, 204)",Tau
1363,N/A,4.345232,-7.592493,242.1308,5.850,-1.070,B5III,"rgb(187, 156, 0)",Eri
1361,N/A,4.346966,9.224818,103.8422,6.520,1.438,A4V,"rgb(227, 178, 0)",Tau
1358,N/A,4.347977,13.864427,47.4158,6.150,2.770,F6V...,"rgb(255, 190, 248)",Tau
1456,N/A,4.349455,-81.579920,52.0562,5.780,2.198,F0/F2III,"rgb(250, 190, 0)",Men
1366,N/A,4.357511,-0.098170,143.0615,5.860,0.082,K2,"rgb(255, 168, 172)",Eri
1374,N/A,4.358698,-25.728580,58.7544,6.080,2.235,F2V,"rgb(251, 190, 0)",Eri
1350,N/A,4.359211,46.498878,155.5210,4.800,-1.159,B4IV,"rgb(204, 167, 0)",Per
1335,N/A,4.363227,60.735625,136.7989,5.400,-0.280,M0III,"rgb(255, 163, 160)",Cam
1342,N/A,4.364392,56.506317,96.9932,5.910,0.976,A3V,"rgb(223, 176, 0)",Cam
1395,N/A,4.364796,-63.386391,117.9245,5.240,-0.118,G7III,"rgb(255, 177, 201)",Ret
1368,N/A,4.367643,14.077198,44.3853,5.720,2.484,A3m,"rgb(245, 187, 0)",Tau
1370,N/A,4.372981,20.821416,714.2857,5.910,-3.359,M0III,"rgb(255, 1, 140)",Tau
1369,N/A,4.376373,25.629314,89.2857,5.380,0.626,B9V,"rgb(201, 165, 0)",Tau
1485,N/A,4.380854,-82.899078,100.7049,6.770,1.755,A7IV/V,"rgb(234, 181, 0)",Men
1373,N/A,4.382247,17.542514,47.7099,3.770,0.377,G8III,"rgb(255, 176, 198)",Tau
1352,N/A,4.382758,59.616182,142.0455,6.180,0.418,A4V,"rgb(223, 176, 0)",Cam
1384,N/A,4.384909,-24.892157,153.6098,5.810,-0.122,K5III,"rgb(255, 163, 160)",Eri
1386,N/A,4.385488,-35.544815,282.4859,6.380,-0.875,K1III,"rgb(255, 170, 178)",Eri
1376,N/A,4.390294,16.777260,49.9002,5.640,2.149,A1m,"rgb(245, 187, 0)",Tau
1375,N/A,4.392324,20.982044,170.0680,6.000,-0.153,B8IV-V,"rgb(214, 172, 0)",Tau
1371,N/A,4.393281,42.427909,177.3050,6.250,0.006,A1sp...,"rgb(214, 171, 0)",Per
1383,N/A,4.394681,-3.745470,64.1026,5.170,1.136,A2V,"rgb(219, 174, 0)",Eri
1381,N/A,4.397729,9.460968,121.3592,5.100,-0.320,A3V,"rgb(219, 174, 0)",Tau
1378,N/A,4.399934,24.300992,278.5515,6.340,-0.885,B3V,"rgb(230, 179, 0)",Tau
1393,N/A,4.400613,-34.016846,90.8265,3.970,-0.821,K4III,"rgb(255, 164, 162)",Eri
1380,N/A,4.401599,17.444130,49.4805,4.800,1.328,A7V,"rgb(228, 178, 0)",Tau
1405,N/A,4.403405,-57.071337,27.7008,6.280,4.068,G4V+...,"rgb(255, 185, 228)",Dor
1377,N/A,4.408098,34.130758,137.3626,5.730,0.041,B8V,"rgb(198, 163, 0)",Per
1379,N/A,4.410404,33.959686,40.6174,5.770,2.726,F4V,"rgb(255, 192, 255)",Per
1398,N/A,4.415681,-34.757477,89.7666,6.550,1.784,F3/F5IV,"rgb(255, 191, 250)",Eri
1385,N/A,4.415868,19.042013,50.5306,5.970,2.452,F4V,"rgb(252, 191, 0)",Tau
1416,N/A,4.418153,-61.238193,215.0538,5.940,-0.723,K4/K5III,"rgb(255, 162, 159)",Ret
1404,N/A,4.421976,-44.160897,36.8868,6.380,3.546,F6V,"rgb(255, 190, 248)",Cae
1387,N/A,4.422822,22.293874,47.1921,4.210,0.841,A7IV-V,"rgb(226, 177, 0)",Tau
1388,N/A,4.423614,22.199998,45.3926,5.270,1.985,A7V,"rgb(238, 184, 0)",Tau
1389,N/A,4.424828,17.927910,45.5373,4.300,1.008,A2IV,"rgb(216, 173, 0)",Tau
1391,N/A,4.427032,15.941010,47.1698,6.440,3.072,F7V,"rgb(255, 189, 243)",Tau
1390,N/A,4.435084,31.438911,77.6398,5.290,0.840,K1III,"rgb(255, 176, 198)",Per
1392,N/A,4.438461,22.813583,47.1476,4.280,0.913,A8Vn,"rgb(240, 184, 0)",Tau
1394,N/A,4.439094,15.618265,49.0918,4.480,1.025,F0V...,"rgb(240, 184, 0)",Tau
1397,N/A,4.439195,8.590269,198.0198,6.060,-0.424,B6IV,"rgb(207, 169, 0)",Tau
1396,N/A,4.443437,14.713782,127.7139,4.690,-0.841,G8III,"rgb(255, 177, 198)",Tau
1410,N/A,4.449147,-24.081323,97.6562,6.110,1.162,A3V,"rgb(227, 178, 0)",Eri
1400,N/A,4.450194,2.079409,105.3741,6.230,1.116,K1III,"rgb(255, 174, 190)",Tau
1382,N/A,4.450241,57.585290,228.3105,6.280,-0.513,A0III,"rgb(218, 174, 0)",Cam
1317,N/A,4.450806,80.824159,296.7359,5.420,-1.942,G6III:,"rgb(255, 171, 182)",Cep
1418,N/A,4.451654,-46.947505,33.1345,6.100,3.499,F8V,"rgb(255, 190, 247)",Cae
1399,N/A,4.454847,22.996337,115.8749,5.530,0.210,B7V,"rgb(191, 158, 0)",Tau
1402,N/A,4.457991,11.212300,180.1802,5.870,-0.409,B8IV,"rgb(216, 173, 0)",Tau
1435,N/A,4.462788,-62.521206,109.7695,5.740,0.538,K0III,"rgb(255, 176, 196)",Ret
1403,N/A,4.466883,21.619907,47.1254,5.720,2.354,Am,"rgb(240, 185, 0)",Tau
1413,N/A,4.467677,1.858605,94.2507,6.140,1.269,G9III,"rgb(255, 176, 195)",Tau
1429,N/A,4.469296,-41.959833,364.9635,6.410,-1.401,M1III,"rgb(255, 0, 150)",Cae
1289,N/A,4.470359,83.807790,232.0186,5.510,-1.318,B5V,"rgb(189, 157, 0)",Cep
1408,N/A,4.473167,14.740974,57.5705,5.900,2.099,F0IV,"rgb(246, 188, 0)",Tau
1407,N/A,4.473992,16.359672,57.2410,4.960,1.171,K2IIIvar,"rgb(255, 172, 186)",Tau
1415,N/A,4.475589,1.380821,117.3709,5.530,0.182,B3V,"rgb(191, 158, 0)",Tau
1411,N/A,4.476248,15.962181,47.3261,3.840,0.464,G7III,"rgb(255, 177, 201)",Tau
1409,N/A,4.476943,19.180431,44.9640,3.530,0.266,K0III,"rgb(255, 176, 196)",Tau
1421,N/A,4.477510,-19.458874,94.5180,5.950,1.072,K2III,"rgb(255, 170, 180)",Eri
1412,N/A,4.477705,15.870883,46.1042,3.400,0.081,A7III,"rgb(231, 180, 0)",Tau
1414,N/A,4.480601,13.047602,48.8520,5.020,1.576,A7V,"rgb(234, 182, 0)",Tau
1406,N/A,4.481108,30.361492,51.5996,6.380,2.817,F7V,"rgb(255, 188, 239)",Tau
1423,N/A,4.485257,-13.048370,465.1163,5.610,-2.728,B2V:ne,"rgb(175, 148, 0)",Eri
1433,N/A,4.488909,-46.515270,122.5490,6.130,0.688,K1III,"rgb(255, 174, 192)",Cae
1420,N/A,4.495238,10.521860,232.0186,6.770,-0.058,B5V,"rgb(220, 175, 0)",Tau
1304,N/A,4.500159,83.340379,94.2507,5.470,0.599,G8III,"rgb(255, 180, 209)",Cep
1425,N/A,4.500636,10.262214,119.4743,6.470,1.084,G8III,"rgb(255, 175, 194)",Tau
1422,N/A,4.502388,15.637840,45.8295,5.580,2.274,F0V...,"rgb(246, 188, 0)",Tau
1431,N/A,4.502779,-13.592372,143.6782,6.220,0.433,K0III,"rgb(255, 176, 197)",Eri
1427,N/A,4.509342,16.194014,43.1965,4.780,1.603,A6IV,"rgb(230, 179, 0)",Tau
1430,N/A,4.510378,13.724402,45.2080,5.400,2.124,F0V,"rgb(240, 184, 0)",Tau
1419,N/A,4.510669,32.457768,115.0748,6.180,0.875,B9.5Vn,"rgb(204, 167, 0)",Per
1428,N/A,4.510802,15.691879,44.9236,5.470,2.208,Am,"rgb(239, 184, 0)",Tau
1439,N/A,4.511203,-35.653504,120.4819,5.950,0.545,K0II,"rgb(255, 176, 196)",Eri
1443,N/A,4.513916,-44.953749,215.9827,5.070,-1.602,B2IV-V,"rgb(176, 149, 0)",Cae
1424,N/A,4.523361,40.010193,369.0037,6.250,-1.585,B8V,"rgb(212, 171, 0)",Per
1438,N/A,4.523848,-13.644222,112.8668,6.250,0.987,A2/A3V,"rgb(220, 175, 0)",Eri
1432,N/A,4.531043,15.851560,45.1671,6.010,2.736,F4V...,"rgb(248, 188, 0)",Tau
1437,N/A,4.531296,-0.044011,201.2072,4.910,-1.608,K3II-III,"rgb(255, 168, 172)",Eri
1417,N/A,4.533845,53.910830,100000.0000,5.780,-14.220,B0III SB,"rgb(224, 177, 0)",Cam
1436,N/A,4.534669,5.410035,43.4972,6.370,3.178,F5V,"rgb(255, 191, 252)",Tau
1441,N/A,4.543765,-3.209541,145.7726,5.760,-0.058,B9III,"rgb(188, 156, 0)",Eri
1447,N/A,4.556135,-10.785333,227.7904,6.060,-0.728,K0,"rgb(255, 166, 168)",Eri
1434,N/A,4.556917,43.063893,59.1716,6.090,2.229,F0V,"rgb(251, 190, 0)",Per
1401,N/A,4.558511,72.528605,101.7294,5.940,0.903,A8m,"rgb(244, 187, 0)",Cam
1453,N/A,4.558490,-29.766492,38.9560,4.490,1.537,K0III,"rgb(255, 177, 199)",Eri
1442,N/A,4.559180,18.016722,134.2282,6.240,0.601,B9IVn,"rgb(219, 174, 0)",Tau
1475,N/A,4.559453,-62.823677,45.1467,5.790,2.517,K1III,"rgb(255, 175, 194)",Ret
1446,N/A,4.563382,9.413567,170.9402,6.010,-0.154,G8III,"rgb(255, 174, 192)",Tau
1444,N/A,4.564143,14.844424,48.5201,4.650,1.220,A8V,"rgb(239, 184, 0)",Tau
1449,N/A,4.565202,-6.738908,253.8071,5.710,-1.313,B9p Si,"rgb(186, 155, 0)",Eri
1465,N/A,4.566598,-55.044975,51.7063,3.300,-0.268,A0V:,"rgb(194, 160, 0)",Dor
1448,N/A,4.568963,5.568616,148.5884,5.670,-0.190,A2Vs,"rgb(217, 173, 0)",Tau
1451,N/A,4.569897,-8.231352,304.8780,5.200,-2.221,M3III,"rgb(255, 4, 126)",Eri
1452,N/A,4.569936,-8.970258,233.1002,5.240,-1.598,K4III,"rgb(255, 164, 162)",Eri
1450,N/A,4.570609,-6.837809,219.7802,6.090,-0.620,K2III,"rgb(255, 166, 168)",Eri
1445,N/A,4.577220,28.961150,148.8095,5.880,0.017,B9p...,"rgb(199, 164, 0)",Tau
1461,N/A,4.583530,-19.921384,108.6957,6.120,0.939,K2IIICN...,"rgb(255, 171, 183)",Eri
1460,N/A,4.587255,-9.736373,197.6285,6.740,0.261,A1m,"rgb(215, 172, 0)",Eri
1464,N/A,4.592512,-30.562341,65.5738,3.810,-0.274,G8III,"rgb(255, 177, 200)",Eri
1458,N/A,4.594239,10.160790,47.8927,4.250,0.849,A5m,"rgb(231, 180, 0)",Tau
1455,N/A,4.595156,19.881791,133.8688,6.330,0.697,G5II-III+..,"rgb(255, 182, 219)",Tau
1457,Aldebaran,4.598677,16.509301,20.4332,0.870,-0.682,K5III,"rgb(255, 162, 159)",Tau
1462,N/A,4.600465,-3.611641,251.2563,6.340,-0.661,B7III,"rgb(190, 158, 0)",Eri
1463,N/A,4.605317,-3.352459,207.0393,3.930,-2.650,B2III SB,"rgb(174, 148, 0)",Eri
1440,N/A,4.606727,64.261602,135.1351,5.910,0.256,A1V,"rgb(207, 169, 0)",Cam
1459,N/A,4.608092,23.340855,47.5285,6.010,2.625,F5IV,"rgb(252, 191, 0)",Tau
1454,N/A,4.611508,41.264808,244.4988,4.250,-2.691,G8II comp,"rgb(255, 172, 183)",Per
1492,N/A,4.612677,-62.077154,54.6150,5.590,1.903,M8e,"rgb(255, 163, 160)",Dor
1476,N/A,4.614148,-30.716779,127.3885,6.280,0.754,Ap...,"rgb(191, 159, 0)",Eri
1469,N/A,4.620465,0.998314,261.0966,5.320,-1.764,B7V,"rgb(189, 157, 0)",Tau
1474,N/A,4.626703,-2.473548,29.4291,5.220,2.876,F0V,"rgb(242, 185, 0)",Eri
1472,N/A,4.635956,16.033291,49.8256,5.780,2.293,F0V,"rgb(245, 187, 0)",Tau
1473,N/A,4.635961,12.510838,47.0810,4.270,0.906,A6V,"rgb(224, 177, 0)",Tau
1481,N/A,4.636340,-14.304020,33.6814,3.860,1.223,K1III,"rgb(255, 174, 190)",Eri
1471,N/A,4.637731,20.684722,101.1122,5.850,0.826,B8V,"rgb(205, 168, 0)",Tau
1531,N/A,4.639372,-77.656003,157.7287,6.050,0.060,K2III,"rgb(255, 174, 190)",Men
1470,N/A,4.641531,26.939263,62.5782,6.560,2.578,F2V:,"rgb(248, 189, 0)",Tau
1483,N/A,4.648210,-12.123121,71.3267,4.990,0.724,A0V,"rgb(219, 174, 0)",Eri
1498,N/A,4.651194,-51.672752,214.1328,6.450,-0.203,K2III,"rgb(255, 168, 172)",Pic
1480,N/A,4.651710,7.870976,49.1642,5.380,1.922,A5m,"rgb(239, 184, 0)",Tau
1478,N/A,4.652560,15.799846,45.0857,5.080,1.810,A4m,"rgb(226, 178, 0)",Tau
1479,N/A,4.654583,15.917977,47.6872,4.670,1.278,A5Vn,"rgb(227, 178, 0)",Tau
1487,N/A,4.655475,-14.359192,60.1323,5.460,1.564,K0III,"rgb(255, 175, 192)",Eri
1477,N/A,4.656430,25.218274,106.2699,6.210,1.078,A5Vn,"rgb(230, 180, 0)",Tau
1488,N/A,4.663117,-1.052459,219.7802,6.110,-0.600,K0,"rgb(255, 178, 202)",Eri
1467,N/A,4.665190,53.079535,129.5337,5.070,-0.492,K0III SB,"rgb(255, 174, 190)",Cam
1466,N/A,4.666126,53.473021,44.4642,5.360,2.120,A8V,"rgb(247, 188, 0)",Cam
1484,N/A,4.667616,12.197609,127.7139,5.450,-0.081,B8IV,"rgb(187, 156, 0)",Tau
1495,N/A,4.668557,-24.482368,107.4114,5.560,0.405,G6/G8III,"rgb(255, 178, 203)",Eri
1504,N/A,4.671594,-58.943909,30.5998,6.530,4.101,G5V,"rgb(255, 184, 226)",Dor
1496,N/A,4.674031,-19.671493,112.9944,4.320,-0.945,M3/M4III,"rgb(255, 160, 152)",Eri
1502,N/A,4.676039,-41.863752,20.1654,4.440,2.917,F2V,"rgb(248, 189, 0)",Cae
1490,N/A,4.688822,28.614994,116.9591,5.730,0.390,A2V,"rgb(213, 171, 0)",Tau
1482,N/A,4.690032,48.300881,90.9091,5.660,0.867,A0V,"rgb(211, 170, 0)",Per
1489,N/A,4.697283,38.280182,31.8674,5.970,3.453,G0V,"rgb(255, 187, 234)",Per
1503,N/A,4.700965,-37.144297,28.6697,5.040,2.753,F3V,"rgb(254, 191, 0)",Cae
1497,N/A,4.704084,22.956926,122.1001,4.270,-1.164,B3V,"rgb(188, 157, 0)",Tau
1516,N/A,4.712899,-50.481334,114.8106,5.300,0.000,K0/K1III,"rgb(255, 177, 199)",Pic
1494,N/A,4.715089,43.365138,73.9645,5.300,0.955,A1Vn,"rgb(214, 172, 0)",Per
1541,N/A,4.717764,-70.931027,150.6024,5.530,-0.359,B9IV,"rgb(188, 157, 0)",Men
1509,N/A,4.719249,-30.765557,196.8504,5.660,-0.811,K3III,"rgb(255, 166, 167)",Cae
1499,N/A,4.720488,24.088920,48.2625,6.180,2.762,F7IV-V,"rgb(255, 188, 239)",Tau
1486,N/A,4.721602,59.521134,150.8296,6.510,0.618,A7IV,"rgb(237, 183, 0)",Cam
1493,N/A,4.722665,49.973789,209.6436,5.860,-0.747,B9III,"rgb(213, 171, 0)",Per
